snapshot_date,country,marketplace,channel,sku,site_sku,asin,currency,sales_units,sales_amount,sales_amount_usd,return_units,total_orders,session,page_view,unit_session_percentage,buy_box_percentage,browser_session,browser_page_views,app_session,app_page_view,source_system,source_report,source_file_id,source_sheet_name,source_row_hash,sync_batch_id,synced_at,created_at,updated_at,data_window_start_date,data_window_end_date,latest_source_date,is_fallback_used,fallback_reason,data_age_days
2026-06-20,CA,Amazon,Amazon,SP5020-B,,,CAD,1.00,34.99,25.47,0,1,2,5,50,100,1,4,1,1,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,52dd9fbe2f532bb3c0aeccfe8be2732b,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-20,CA,Amazon,Amazon,MF1000-M1,,,CAD,1.00,34.99,25.47,0,1,8,9,12.5,100,2,2,6,7,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,825e2ea17a9b922e376f3cf450710d2a,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-18,CA,Amazon,Amazon,SP5020-M,,,CAD,1.00,34.99,25.47,0,1,3,3,33.33,100,1,1,2,2,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,3b9e0ed857e31b25972af824dd6c9d14,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-18,CA,Amazon,Amazon,CO1200-B,,,CAD,1.00,34.99,25.47,0,1,3,6,33.33,100,1,2,2,4,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,17db8ea269975e62c786ccf6fb178f2b,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-19,CA,Amazon,Amazon,SP5020-M,,,CAD,1.00,34.99,25.47,0,1,3,3,33.33,100,2,2,1,1,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,a69b9caa327bd32b62c8d6e11ac07f5d,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-19,CA,Amazon,Amazon,SP5020-R,,,CAD,1.00,34.99,25.47,0,1,7,8,14.29,100,2,2,5,6,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,51b1f9c767e8ce798b04e255009948d6,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-19,CA,Amazon,Amazon,MF1000-T1,,,CAD,1.00,34.99,25.47,0,1,6,7,16.67,100,2,3,4,4,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,fa479aa4b5ecc7ba917f807d6ad013a9,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-22,CA,Amazon,Amazon,MF1000-R1,,,CAD,1.00,34.99,25.47,0,1,2,2,50,100,1,1,1,1,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,15aa20e3fcc55b8e76b50d70d506ba0d,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-22,CA,Amazon,Amazon,SP5020-B,,,CAD,1.00,34.99,25.47,0,1,4,7,25,100,2,3,2,4,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,ab704017cbe2363a11a2095448adfa1d,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-04,CA,Amazon,Amazon,CO1100-W,,,CAD,1.00,39.99,29.11,0,1,21,23,4.76,100,7,8,14,15,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,da12b5fbf047361f01d7d4cdf20850fb,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-03,CA,Amazon,Amazon,CO1100-T,,,CAD,1.00,39.99,29.11,0,1,38,44,2.63,100,29,33,9,11,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,3d3e25d8ff0bfad425372efc777074de,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-07,CA,Amazon,Amazon,CO1100-T,,,CAD,1.00,39.99,29.11,0,1,21,23,4.76,100,8,8,13,15,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,25afb103f9d0cb0854ee8d3418acfb0b,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-11,CA,Amazon,Amazon,CO1100-W,,,CAD,1.00,39.99,29.11,0,1,18,23,5.56,100,3,6,15,17,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,9af32f4dcd4d5f5925c74d57c28620c0,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-15,CA,Amazon,Amazon,CO1100-T,,,CAD,1.00,39.99,29.11,0,1,16,18,6.25,100,9,10,7,8,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,abd5bae658824bc29f9285da4a432bc5,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-20,CA,Amazon,Amazon,CO1100-S,,,CAD,1.00,39.99,29.11,0,1,37,50,2.7,97.56,16,21,21,29,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,275aaf0799982004c874881d2deb316c,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-19,CA,Amazon,Amazon,CO1100-S,,,CAD,1.00,39.99,29.11,0,1,38,50,2.63,93.48,17,21,21,29,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,f69ca008820511a5addaff36bd38c2de,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-22,CA,Amazon,Amazon,CO1100-T,,,CAD,1.00,39.99,29.11,1,1,27,33,3.7,100,9,11,18,22,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,25559fba73b29371a6e45a4476cc99e3,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-05,CA,Amazon,Amazon,CO1150-MB,,,CAD,1.00,44.99,32.75,0,1,4,7,25,100,2,3,2,4,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,3d603d4d991117cad0b31f069ffac690,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-05,CA,Amazon,Amazon,CO1150-N,,,CAD,1.00,44.99,32.75,0,1,10,24,10,100,5,8,5,16,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,69e2b2f56ebe78465d0f60d3b17a695f,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-06,CA,Amazon,Amazon,CO1150-MB,,,CAD,1.00,44.99,32.75,0,1,2,2,50,100,1,1,1,1,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,e18422ab9fa453d918860c89968d6576,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-08,CA,Amazon,Amazon,CO1150-R,,,CAD,1.00,44.99,32.75,0,1,4,5,25,100,2,3,2,2,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,2a8422e4444704fe7351649a660066aa,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-08,CA,Amazon,Amazon,CO1150-MB,,,CAD,1.00,44.99,32.75,0,1,5,8,20,100,2,3,3,5,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,a2ae48bfbab43ab299551fec5995d677,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-08,CA,Amazon,Amazon,CO1150-N,,,CAD,1.00,44.99,32.75,0,1,16,26,6.25,100,7,15,9,11,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,ae96616a447f9f9ed3a741a24c76ffb9,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-10,CA,Amazon,Amazon,CO1150-N,,,CAD,1.00,44.99,32.75,0,1,8,11,12.5,100,6,9,2,2,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,5b0126f55f4873ca7cd4369127423ee2,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-12,CA,Amazon,Amazon,CO1150-N,,,CAD,1.00,44.99,32.75,0,1,5,6,20,100,3,3,2,3,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,dcbed8ac4931c228a1c10d2b5450a2ca,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-14,CA,Amazon,Amazon,CO1150-N,,,CAD,1.00,44.99,32.75,0,1,14,23,7.14,100,6,9,8,14,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,844c711c766ce5c1fec6cb1f5f63d0b3,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-16,CA,Amazon,Amazon,CO1150-N,,,CAD,1.00,44.99,32.75,0,1,7,10,14.29,100,4,6,3,4,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,5f3b30efdb21ad3295f4015e0551485b,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-03,CA,Amazon,Amazon,CO1150-ZW,,,CAD,1.00,47.99,34.94,0,1,5,8,20,100,4,7,1,1,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,695424a23d5e05b03442185f999431bc,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-13,CA,Amazon,Amazon,CO1150-ZW,,,CAD,1.00,47.99,34.94,0,1,0,0,0,0,0,0,0,0,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,7dbfa247170e847ab64517a8b7e8bf23,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-18,CA,Amazon,Amazon,CO1150-ZW,,,CAD,1.00,47.99,34.94,0,1,7,8,14.29,100,3,3,4,5,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,85c91bc1c616f517fa385a5f0aa2ca00,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-09,CA,Amazon,Amazon,CO2300-W,,,CAD,1.00,49.99,36.39,0,1,0,0,0,0,0,0,0,0,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,fbf8cf426cce7eee1c70e2d998296bee,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-08,CA,Amazon,Amazon,CO2300-R,,,CAD,1.00,49.99,36.39,0,1,4,5,25,100,2,3,2,2,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,9bd4331ce452331a5496e71d30e6656b,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-10,CA,Amazon,Amazon,CO2300-R,,,CAD,1.00,49.99,36.39,0,1,2,3,50,100,0,0,2,3,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,1b43d7985d87ab8afaf82f300d2987e0,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-13,CA,Amazon,Amazon,CO2300-W,,,CAD,1.00,49.99,36.39,0,1,0,0,0,0,0,0,0,0,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,d6f11ddf9063a2cc69f48743fc4ff755,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-15,CA,Amazon,Amazon,CO2300-R,,,CAD,1.00,49.99,36.39,0,1,5,7,20,100,5,7,0,0,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,c7ab08dfe21e021362cf9d80b0f5e31b,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-14,CA,Amazon,Amazon,CO2300-R,,,CAD,1.00,49.99,36.39,0,1,0,0,0,0,0,0,0,0,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,db0629f28715b9694248e4160bca9e99,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-07,CA,Amazon,Amazon,SP5120-M,,,CAD,2.00,51.98,37.84,0,1,7,12,28.57,90.91,3,4,4,8,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,5398650c4ad79c06ee6eaa0f77065cce,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-12,CA,Amazon,Amazon,SP3120-M,,,CAD,2.00,51.98,37.84,0,2,2,2,100,100,2,2,0,0,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,79fac722691e4b40ceff6c4cc55b69f8,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-14,CA,Amazon,Amazon,SP3120-R,,,CAD,2.00,51.98,37.84,0,2,5,6,40,100,1,2,4,4,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,a9546019b911d9a377a6fe157cf1b85e,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-19,CA,Amazon,Amazon,SP3120-M,,,CAD,2.00,51.98,37.84,0,2,8,9,25,100,3,3,5,6,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,e25914308757c6eaf3e37dda856bdbe6,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-04,CA,Amazon,Amazon,CO2600-R,,,CAD,1.00,54.99,40.03,0,1,5,6,20,100,2,2,3,4,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,fb0a097070a389459eb65c3497200926,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-09,CA,Amazon,Amazon,CO2600-R,,,CAD,1.00,54.99,40.03,0,1,0,0,0,0,0,0,0,0,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,8d62b24db488c5895e5c5a7b238fd8ca,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-07,CA,Amazon,Amazon,CO2600-R,,,CAD,1.00,54.99,40.03,0,1,10,11,10,91.67,7,7,3,4,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,6bc5cfe33e06a2d7db32e612fa5326e9,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-13,CA,Amazon,Amazon,CO2600-T,,,CAD,1.00,54.99,40.03,0,1,0,0,0,0,0,0,0,0,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,bfcf2a24524e3a88fb13948b6123734c,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-11,CA,Amazon,Amazon,CO2600-R,,,CAD,1.00,54.99,40.03,0,1,8,14,12.5,100,3,8,5,6,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,1a4f4e08da0f7b6a4f1225cb70c4478f,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-14,CA,Amazon,Amazon,CO2600-R,,,CAD,1.00,54.99,40.03,0,1,14,20,7.14,82.35,2,6,12,14,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,a414415d461870b22bad0c09758efd4f,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-22,CA,Amazon,Amazon,CO2600-T,,,CAD,1.00,54.99,40.03,0,1,2,3,50,100,1,1,1,2,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,f3c590df850ddfdc336d486182313eec,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-06,CA,Amazon,Amazon,MO5600-R,,,CAD,2.00,55.98,40.75,0,2,2,2,100,100,2,2,0,0,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,b6e6894ca2f5bd898233b3d7dd1cf557,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-13,CA,Amazon,Amazon,SP3410-R,,,CAD,2.00,59.98,43.67,0,2,0,0,0,0,0,0,0,0,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,638096e22d32425869521ca4d7ee18da,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-05,CA,Amazon,Amazon,SP5020-R,,,CAD,2.00,69.98,50.95,0,2,1,1,200,100,1,1,0,0,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,9c9ace3dc078d08a77c30ca822eb4d94,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-04,CA,Amazon,Amazon,SP5020-B,,,CAD,2.00,69.98,50.95,0,2,2,2,100,100,2,2,0,0,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,df9b99238c39f7d1c41e2a3dbfe525bb,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-09,CA,Amazon,Amazon,SP5020-T,,,CAD,2.00,69.98,50.95,0,2,0,0,0,0,0,0,0,0,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,286b63014136f481e83b2819712b4d19,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-07,CA,Amazon,Amazon,SP5020-M,,,CAD,2.00,69.98,50.95,0,2,10,14,20,100,3,3,7,11,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,bfa9eb69ad4355bca1832789b2cb65bb,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-14,CA,Amazon,Amazon,SP5020-R,,,CAD,2.00,69.98,50.95,0,2,13,15,15.38,100,6,6,7,9,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,dce42242352241934390ccf810548632,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-18,CA,Amazon,Amazon,SP5020-R,,,CAD,2.00,69.98,50.95,0,2,6,10,33.33,100,1,1,5,9,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,a68f03249d52ec66210c44f5c1b6db6c,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-21,CA,Amazon,Amazon,SP5020-M,,,CAD,2.00,69.98,50.95,0,2,5,8,40,100,1,4,4,4,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,2692f1ce93927041012aae30006086e8,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-08,CA,Amazon,Amazon,SP3120-R,,,CAD,3.00,77.97,56.76,0,3,5,5,60,100,0,0,5,5,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,348e1cc1cf2f08b8feff1b2c714ca05f,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-21,CA,Amazon,Amazon,SP3120-M,,,CAD,3.00,77.97,56.76,0,3,11,13,27.27,100,6,6,5,7,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,479563742c08f06a4af93d878cdbb296,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
